ImpressionId,LogTimestamp,ProcessedTimestamp,TDID,UID2,PartnerId,AdvertiserId,CampaignId,AdGroupId,CreativeId,BidPriceCPM,WinningBidPriceCPM,MediaCostCPM,DataCostCPM,FeeCostCPM,TotalCostCPM,DeviceType,OS,OSVersion,Browser,BrowserVersion,Country,Region,Metro,SupplyVendor,Site,AppName,AdFormat,AdSize,Fold,DealId,AuctionType,Viewable,Frequency,RecencyMinutes,HourOfDay,DayOfWeek
1424a451-ca78-44b5-9195-a2fb03c3cec3,2024-12-04T11:37:39,2024-12-04T11:37:53,TDID_BAFF19456BF141D1,UID2_b8457a76873c4f0db630,partner_9429,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_performance_video,cr_ag_fresh_holida_performance_video_1,11.31,9.2,7.82,0.31,0.14,8.27,SmartTV,Android,16.8,App,96.0,DE,,,Xandr,,ESPN App,Video,1920x1080,Unknown,deal_92487,FirstPrice,False,11,2260,11,2
38f1a556-1826-42e1-a4d0-23edc4179323,2024-12-08T18:27:31,2024-12-08T18:27:38,TDID_7E9DB41579954BBB,UID2_f47326574cca4247b531,partner_8484,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_prospecting_video,cr_ag_bank_savings_prospecting_video_3,17.59,12.5,10.62,0.21,0.11,10.94,SmartTV,FireTV,11.7,App,105.0,AU,,,Google AdX,cnn.com,,Video,1280x720,Unknown,,FirstPrice,True,13,6137,18,6
8fe8b259-deaf-4073-804a-49dcdbf8b91c,2024-11-16T10:12:31,2024-11-16T10:13:13,TDID_4B29512B43804E72,UID2_3055237a9bb74f07bb7b,partner_9946,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,8.65,6.52,5.54,0.36,0.09,5.99,Mobile,Android,14.6,Samsung Internet,114.0,CA,,,SpotX,cnn.com,,Native,1200x628,Unknown,,SecondPrice,False,9,8752,10,5
e21aeaea-1f06-4891-b832-a82da0096bb0,2024-12-02T15:54:43,2024-12-02T15:55:32,TDID_D4F0A88E2FF140AA,UID2_6faff4f17e624a89aa9e,partner_3954,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_2,5.96,4.18,3.55,0.29,0.11,3.95,SmartTV,FireTV,11.7,App,111.0,CA,,,Amazon TAM,nbcnews.com,,Native,600x600,Unknown,deal_90769,SecondPrice,False,9,2551,15,0
2d9bfff3-8b76-41e2-a203-f381c15c6430,2024-11-20T14:27:18,2024-11-20T14:27:24,TDID_165EBE9831594D99,UID2_4f10e3ea930a4f418b88,partner_9236,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_1,9.9,6.66,5.66,0.26,0.13,6.05,Tablet,macOS,15.5,Firefox,117.0,US,NY,Houston,Amazon TAM,bbc.com,,Native,1200x628,Unknown,,SecondPrice,False,12,2830,14,2
77fcbd1d-1a4c-477c-b6b1-2171057b5002,2024-11-19T14:16:18,2024-11-19T14:16:58,TDID_FBDFE38419E54889,UID2_6cc863a982c2496cbf1b,partner_1429,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_prospecting_video,cr_ag_speed_perfor_prospecting_video_1,11.22,7.6,6.46,0.22,0.19,6.87,SmartTV,tvOS,11.1,App,95.0,DE,,,Index Exchange,nytimes.com,,Video,1920x1080,Above,deal_48301,SecondPrice,True,7,5321,14,1
3367083e-df5c-4b9e-b4b3-25be20bed280,2024-12-01T06:19:09,2024-12-01T06:19:13,TDID_A44FE0D270F44BA4,UID2_dcc0dc511d464dee8c2f,partner_3223,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_1,11.55,8.18,6.95,0.15,0.12,7.22,Mobile,iOS,12.0,Safari,111.0,UK,,,Xandr,,CNN App,Video,1920x1080,Below,,SecondPrice,True,3,5570,6,6
f5cf5a00-e457-448a-869d-b02fc510a25a,2024-11-26T12:22:34,2024-11-26T12:22:35,TDID_2814AC1E8C50429D,UID2_2333f290b8054c3cac43,partner_4634,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_1,10.94,9.21,7.83,0.14,0.06,8.03,CTV,Roku,14.4,App,99.0,CA,,,Google AdX,weather.com,,Native,1200x627,Above,,FirstPrice,True,7,8440,12,1
fcaea9c7-a85e-41ba-90d0-32fbe61bfd70,2024-11-27T09:42:10,2024-11-27T09:42:57,TDID_01F93E52E3014958,UID2_d3e67e3a73f4447c864d,partner_4793,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_performance_display,cr_ag_winter_getaw_performance_display_2,5.3,3.97,3.37,0.22,0.14,3.73,Desktop,Windows,10.6,Safari,119.0,FR,,,Google AdX,theguardian.com,,Display,160x600,Above,deal_87763,SecondPrice,True,9,5634,9,2
45ba990a-5850-4b4b-aa38-797d4a11ceb1,2024-12-09T02:19:27,2024-12-09T02:19:44,TDID_39D0904E075B41F4,UID2_cc69a83cf0d14228a844,partner_5117,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_performance_video,cr_ag_bank_savings_performance_video_1,20.76,14.16,12.04,0.26,0.06,12.36,Desktop,macOS,16.4,Chrome,117.0,DE,,,Amazon TAM,,ESPN App,Video,1280x720,Above,,SecondPrice,True,4,5923,2,0
5400cacc-0cfe-408b-84f3-84cc06720461,2024-11-24T03:34:26,2024-11-24T03:34:56,TDID_EF2C087DB2064E37,UID2_018d2ce6c3994d0b9d2c,partner_7815,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_3,14.32,12.15,10.33,0.42,0.06,10.81,Desktop,macOS,12.9,Safari,118.0,CA,,,Xandr,,BBC News,Video,640x360,Below,,SecondPrice,True,6,1025,3,6
3e84181a-3168-4c82-8ba6-7a150df57ba5,2024-12-14T09:52:18,2024-12-14T09:52:46,TDID_999817071BEF49B2,UID2_d259e3976b7944c98f1a,partner_5082,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_2,12.49,9.28,7.89,0.47,0.08,8.44,Mobile,Android,13.6,Samsung Internet,105.0,CA,,,Index Exchange,nytimes.com,,Video,1280x720,Below,,FirstPrice,False,11,4930,9,5
d7270d11-1aae-4ec2-81ca-fa0cca62c0c4,2024-12-14T14:16:00,2024-12-14T14:16:33,TDID_18E1E3BBE8824AFB,UID2_4c6fc7c9f8ad4f7d87f0,partner_1925,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_1,15.07,13.12,11.15,0.44,0.06,11.65,CTV,FireTV,15.0,App,105.0,AU,,,FreeWheel,washingtonpost.com,,Video,1920x1080,Above,,SecondPrice,True,4,6618,14,5
55b05687-98c7-4127-b1f4-a9e9cd5d7db1,2024-11-21T21:30:30,2024-11-21T21:31:09,TDID_D3472C3BBB1D4595,UID2_123def05421149d99d69,partner_6598,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_awareness_video,cr_ag_stream_holid_awareness_video_2,15.72,11.48,9.76,0.21,0.19,10.16,SmartTV,Android,11.2,App,117.0,AU,,,OpenX,foxnews.com,,Video,1280x720,Above,,FirstPrice,True,5,4290,21,3
6dab423a-b784-4ba7-8445-a5a55e6bd617,2024-11-23T20:09:33,2024-11-23T20:10:23,TDID_26C708BFEAD54800,UID2_673015ccd97641d597c9,partner_9283,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_3,7.06,4.69,3.99,0.13,0.08,4.2,Tablet,macOS,16.0,Safari,119.0,DE,,,OpenX,bbc.com,,Display,320x50,Unknown,,FirstPrice,False,10,3736,20,5
df2721e2-e52b-411e-b488-abfbd27346eb,2024-11-30T08:51:34,2024-11-30T08:52:09,TDID_BE18910572974917,UID2_77b39a72eaf84512acfb,partner_1132,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_retargeting_display,cr_ag_stream_holid_retargeting_display_2,6.37,5.14,4.37,0.14,0.13,4.64,Tablet,macOS,16.9,Firefox,94.0,AU,,,Index Exchange,cnn.com,,Display,970x250,Below,,SecondPrice,False,3,4033,8,5
933fab38-4b57-41db-855e-e04ae2906ab3,2024-11-22T03:20:54,2024-11-22T03:21:30,TDID_A3521DB476244330,UID2_7b2b187ad39d4272a844,partner_5244,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_performance_video,cr_ag_speed_perfor_performance_video_1,12.38,10.99,9.34,0.1,0.19,9.63,Desktop,macOS,15.2,Chrome,116.0,CA,,,PubMatic,cnn.com,,Video,1920x1080,Above,deal_68059,SecondPrice,True,5,1815,3,4
c98ee833-b29f-4026-a834-ebbd1c445185,2024-12-06T00:27:39,2024-12-06T00:27:45,TDID_FFFA8C645D474657,UID2_fed82ebb888a49c6bd1a,partner_6426,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_awareness_ctv,cr_ag_bank_savings_awareness_ctv_1,31.53,21.03,17.88,0.21,0.13,18.22,Desktop,Windows,10.9,Safari,105.0,US,GA,San Jose,Amazon TAM,,WaPo App,CTV,1920x1080,Unknown,,SecondPrice,True,15,6016,0,4
4a28f98f-32ce-4414-8463-420209d58a4d,2024-11-16T19:08:53,2024-11-16T19:09:33,TDID_910DC7981E314C67,UID2_4ec0b187786342bd9134,partner_1280,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_retargeting_native,cr_ag_winter_getaw_retargeting_native_1,6.71,4.18,3.55,0.35,0.08,3.98,CTV,tvOS,10.8,App,91.0,FR,,,FreeWheel,nbcnews.com,,Native,1200x628,Unknown,,FirstPrice,True,10,9039,19,5
9cf00396-6adf-4b0c-a6a1-b475e6457335,2024-12-01T05:55:27,2024-12-01T05:55:39,TDID_A95B21BA77BA4481,UID2_8451a29e854449169413,partner_8319,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_1,13.09,11.26,9.57,0.49,0.05,10.11,SmartTV,tvOS,15.2,App,117.0,AU,,,OpenX,,WaPo App,Video,1920x1080,Above,,SecondPrice,True,1,1173,5,6
cb916e66-96c4-4c99-a271-e4089121ffab,2024-11-30T22:25:00,2024-11-30T22:25:18,TDID_B22D8EA695544EFF,UID2_dd073518a0554b31bd08,partner_5841,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_retargeting_native,cr_ag_winter_getaw_retargeting_native_3,5.9,3.56,3.03,0.39,0.15,3.57,SmartTV,Android,14.5,App,111.0,AU,,,Amazon TAM,,Weather Channel,Native,600x600,Below,,SecondPrice,True,11,2327,22,5
7ec98e1c-196f-4f0c-9d5c-542f15dc73b9,2024-11-18T11:00:59,2024-11-18T11:01:52,TDID_F3A2C58ED77F4C92,UID2_16c8a155ce514d13a5c4,partner_7092,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_awareness_video,cr_ag_auto_yearend_awareness_video_2,11.36,8.25,7.01,0.49,0.19,7.69,Mobile,Android,15.3,Samsung Internet,102.0,US,NC,San Jose,FreeWheel,theguardian.com,,Video,640x360,Above,,SecondPrice,True,11,7334,11,0
2f0c1fc1-82f2-4037-9220-7a214aff26fa,2024-12-06T15:48:45,2024-12-06T15:49:06,TDID_FD9B476A7ABB412E,UID2_7427c262892a4043b61b,partner_1254,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_performance_display,cr_ag_bank_mortgag_performance_display_1,4.22,3.63,3.09,0.35,0.1,3.54,Desktop,macOS,10.5,Edge,115.0,CA,,,SpotX,,Guardian,Display,300x600,Above,,SecondPrice,True,15,10004,15,4
4154a99f-9ddc-4d42-9f9c-6b6dbbff9778,2024-12-14T01:38:13,2024-12-14T01:38:55,TDID_23704959776E4F2D,UID2_e84fa5d37d1e4a2d8e2f,partner_2060,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_retargeting_native,cr_ag_fresh_holida_retargeting_native_2,5.62,4.86,4.13,0.4,0.15,4.68,CTV,tvOS,13.0,App,109.0,AU,,,FreeWheel,washingtonpost.com,,Native,1200x627,Unknown,,SecondPrice,True,10,2374,1,5
ad55df78-f92d-4529-a69e-3a249ed41bb2,2024-11-22T02:21:57,2024-11-22T02:22:33,TDID_F25C82D638BA4F3B,UID2_55ee15610a6f4618af3c,partner_1674,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_retargeting_native,cr_ag_shopsmart_bl_retargeting_native_1,7.2,4.97,4.22,0.22,0.09,4.53,SmartTV,Android,10.6,App,105.0,UK,,,Xandr,usatoday.com,,Native,1200x628,Above,,FirstPrice,False,11,5457,2,4
48366a95-f0b7-4ab7-9c79-2947046661e0,2024-11-16T21:28:17,2024-11-16T21:28:24,TDID_25BBF42EF87540D9,UID2_1737154074814b8c8a69,partner_4705,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_2,4.89,3.5,2.98,0.41,0.07,3.46,CTV,Android,10.6,App,108.0,AU,,,Xandr,cnn.com,,Display,728x90,Below,,SecondPrice,True,7,2890,21,5
bd2b8bae-8f67-4821-91ee-e069eba61831,2024-11-28T11:54:11,2024-11-28T11:54:20,TDID_785006C134A4478A,UID2_78ab06120f1640d0aec8,partner_9591,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_prospecting_display,cr_ag_megamart_gro_prospecting_display_2,7.38,6.34,5.39,0.45,0.06,5.9,CTV,Android,16.9,App,114.0,US,PA,San Diego,Xandr,espn.com,,Display,970x250,Below,,SecondPrice,True,4,3446,11,3
2dfc20e2-c7d7-41ef-ae7d-49663903d584,2024-12-15T14:23:22,2024-12-15T14:24:13,TDID_09865B4FBB134EBD,UID2_845f7a6be9994cd59448,partner_7112,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_prospecting_native,cr_ag_winter_getaw_prospecting_native_1,10.81,10.08,8.57,0.34,0.11,9.02,Tablet,Windows,11.9,Safari,107.0,DE,,,Amazon TAM,foxnews.com,,Native,1200x628,Above,,FirstPrice,True,9,4378,14,6
da82c098-b2da-4bcb-bf04-7f2fa1a1fc55,2024-11-27T02:35:57,2024-11-27T02:36:27,TDID_B40DDCFDAB1B4CFE,UID2_58207f212cc5445989d4,partner_1437,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_1,14.21,11.3,9.61,0.33,0.19,10.13,SmartTV,tvOS,11.0,App,107.0,DE,,,Magnite,,Fox News App,Video,1920x1080,Above,,SecondPrice,False,11,4461,2,2
7748a649-ec5e-45d1-9ebe-94f18a50540c,2024-12-01T00:20:12,2024-12-01T00:20:32,TDID_42002803D11B4EB2,UID2_829da4e39b1a46c5be20,partner_1409,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_prospecting_display,cr_ag_tech_holiday_prospecting_display_2,6.04,3.65,3.1,0.33,0.1,3.53,CTV,tvOS,13.4,App,107.0,FR,,,SpotX,,Weather Channel,Display,970x250,Unknown,,FirstPrice,True,12,7910,0,6
c5a76761-b57b-4459-8965-0846c535c2b6,2024-11-17T07:05:29,2024-11-17T07:05:49,TDID_CCCBC9B2353C41E2,UID2_1a730366c7734c028759,partner_8411,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_prospecting_native,cr_ag_auto_yearend_prospecting_native_2,7.89,7.45,6.33,0.23,0.07,6.63,Desktop,macOS,11.0,Chrome,107.0,CA,,,FreeWheel,foxnews.com,,Native,1200x628,Below,deal_72050,FirstPrice,True,2,8484,7,6
1ae0f4cc-08ae-493e-b18b-7229a893a32b,2024-11-28T18:19:44,2024-11-28T18:20:04,TDID_336942624F1F428A,UID2_c1bb37dd4e8b46ffa3d8,partner_5724,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_awareness_ctv,cr_ag_bank_savings_awareness_ctv_1,34.37,22.64,19.24,0.18,0.1,19.52,CTV,FireTV,13.6,App,115.0,DE,,,FreeWheel,,Weather Channel,CTV,1920x1080,Below,,SecondPrice,True,7,3593,18,3
0148ea36-a282-49b1-8817-1a5d1f17b314,2024-11-19T14:58:02,2024-11-19T14:58:03,TDID_7D30A2228E7C41D6,UID2_5e3c6dd034c24755bffe,partner_8119,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_3,9.85,8.04,6.83,0.26,0.16,7.25,Desktop,Windows,15.0,Safari,97.0,DE,,,SpotX,theguardian.com,,Native,600x600,Above,,SecondPrice,False,2,3738,14,1
dd1a7b80-9601-4e7c-8d1d-f60f7cb9ef12,2024-11-24T01:05:51,2024-11-24T01:06:04,TDID_7255FF1C98DD49C1,UID2_2122a988c00640b6a00e,partner_6330,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_prospecting_display,cr_ag_vacation_cru_prospecting_display_1,4.24,3.83,3.26,0.43,0.2,3.89,Tablet,macOS,11.4,Safari,101.0,DE,,,Amazon TAM,,USA Today,Display,970x250,Above,,FirstPrice,True,11,9796,1,6
cdff2f5a-4669-4845-8ea8-6bcc80950ac6,2024-11-22T13:44:20,2024-11-22T13:44:22,TDID_1185537421FB4345,UID2_75461a1ba1a842018d75,partner_8216,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_retargeting_native,cr_ag_electra_ev_a_retargeting_native_1,6.84,5.04,4.28,0.21,0.14,4.63,SmartTV,FireTV,15.2,App,102.0,FR,,,Index Exchange,washingtonpost.com,,Native,1200x628,Above,,SecondPrice,True,9,8221,13,4
26c2298f-2ae7-48cb-a2eb-7bd8421809d4,2024-11-25T23:41:55,2024-11-25T23:42:20,TDID_B19E9A30587B4B79,UID2_708617fa994949d88039,partner_3149,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_prospecting_display,cr_ag_tech_product_prospecting_display_4,5.47,4.64,3.94,0.26,0.19,4.39,CTV,FireTV,15.0,App,97.0,US,GA,New York,Xandr,nbcnews.com,,Display,970x250,Unknown,,FirstPrice,False,9,9882,23,0
e668ab7e-296a-42e1-94be-0cc9d3a74243,2024-12-12T20:57:46,2024-12-12T20:58:32,TDID_9256351E477D443B,UID2_7f1e99678719422881d0,partner_6078,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_3,11.76,9.28,7.89,0.14,0.2,8.23,CTV,Android,13.5,App,103.0,US,TX,San Jose,SpotX,,CNN App,Video,640x360,Above,,FirstPrice,True,9,9059,20,3
b1a87dca-e606-4941-9335-db549c7d6d10,2024-12-02T10:13:20,2024-12-02T10:14:15,TDID_66130F3A72154BD3,UID2_b0a09b89857d4278b7a1,partner_3942,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_prospecting_display,cr_ag_electra_test_prospecting_display_1,3.81,3.56,3.03,0.31,0.18,3.52,Desktop,macOS,11.3,Safari,110.0,CA,,,PubMatic,theguardian.com,,Display,300x250,Unknown,deal_94954,FirstPrice,True,9,4744,10,0
60a80846-9afe-424c-8782-e3bca0a32b30,2024-12-11T12:57:24,2024-12-11T12:57:37,TDID_D90B27FAFC95458D,UID2_38031a004e654ffa8bfe,partner_8661,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_1,13.99,10.22,8.69,0.49,0.15,9.33,Mobile,Android,17.5,Samsung Internet,106.0,DE,,,FreeWheel,,CNN App,Video,1920x1080,Below,,SecondPrice,False,9,3668,12,2
4ea6a9ae-6790-4a3d-b66b-b2e97d9b6bc2,2024-11-25T18:12:39,2024-11-25T18:12:51,TDID_93CCC98B5A7C4E09,UID2_4b08f6e8367742539d44,partner_4151,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_performance_video,cr_ag_health_enrol_performance_video_2,10.37,7.31,6.21,0.25,0.16,6.62,Desktop,Windows,11.4,Chrome,111.0,CA,,,Amazon TAM,foxnews.com,,Video,640x360,Above,,SecondPrice,False,9,2082,18,0
a9debe03-17d2-4e65-ba37-ab92ef275cfe,2024-11-25T11:33:36,2024-11-25T11:34:27,TDID_B1DA7E4067554627,UID2_26f34aebcdf04a3690c7,partner_9627,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_1,8.76,7.62,6.48,0.31,0.12,6.91,CTV,Roku,14.0,App,92.0,AU,,,FreeWheel,,NYT App,Native,1200x627,Below,deal_53507,FirstPrice,False,1,720,11,0
5740cd8e-3144-403f-9b45-e324cb06f02c,2024-12-04T22:14:25,2024-12-04T22:14:51,TDID_52CC845E0A2240E4,UID2_1d273b671e8c468aae8a,partner_8661,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,7.29,5.56,4.73,0.34,0.16,5.23,Desktop,macOS,11.1,Safari,116.0,AU,,,Amazon TAM,,Weather Channel,Native,600x600,Below,,SecondPrice,True,1,7203,22,2
61df03ed-9383-4d43-9c6a-1a82f93d7629,2024-12-04T00:38:40,2024-12-04T00:39:12,TDID_317214EA9BF64908,UID2_2bea6a5b683f4e57981f,partner_6647,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_prospecting_native,cr_ag_clean_newyea_prospecting_native_2,7.18,5.6,4.76,0.49,0.17,5.42,SmartTV,Android,15.2,App,92.0,US,TX,San Diego,PubMatic,espn.com,,Native,600x600,Below,,SecondPrice,False,13,9651,0,2
1bb6653e-892d-4836-a019-3c51abd83db4,2024-12-06T03:54:34,2024-12-06T03:55:22,TDID_316DE252DC81438A,UID2_d083f80f30dc41ee9650,partner_6969,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_awareness_ctv,cr_ag_bank_savings_awareness_ctv_1,50.39,33.15,28.18,0.37,0.18,28.73,Tablet,macOS,16.1,Chrome,109.0,CA,,,Google AdX,weather.com,,CTV,1920x1080,Above,,FirstPrice,True,3,4132,3,4
e7dd8aa1-5c14-460b-a331-5fd0a1e4b688,2024-11-25T06:52:20,2024-11-25T06:52:47,TDID_72636B681A4D448D,UID2_9a0f4b33ee2d4984bb6b,partner_4596,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_2,13.6,9.32,7.92,0.29,0.13,8.34,Mobile,iOS,12.3,Samsung Internet,112.0,FR,,,Xandr,nbcnews.com,,Video,1280x720,Above,,FirstPrice,True,2,1084,6,0
a3343a83-8e8b-4f6e-ba20-223499ee87c7,2024-12-06T14:04:37,2024-12-06T14:05:27,TDID_67A9AFBCCB1C4317,UID2_3b93f9e3ab524e4094f8,partner_8133,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_2,6.54,4.03,3.43,0.38,0.07,3.88,CTV,FireTV,14.0,App,103.0,UK,,,Magnite,,Weather Channel,Native,1200x627,Unknown,,SecondPrice,False,5,9288,14,4
73b7253b-06e5-4963-99da-5bd7bb583d84,2024-11-20T21:52:36,2024-11-20T21:53:21,TDID_94C29E610A4B440A,UID2_bc2637acbee14f9aa10f,partner_1932,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_1,4.87,4.02,3.42,0.33,0.07,3.82,SmartTV,tvOS,14.0,App,110.0,FR,,,Google AdX,weather.com,,Native,1200x628,Unknown,deal_26904,FirstPrice,False,7,2234,21,2
7b7e3e96-cf95-439d-9d4c-0d0f40022235,2024-11-19T21:04:13,2024-11-19T21:04:34,TDID_F340ABBA9FF24959,UID2_4f378068ef0441719474,partner_5408,adv_travel_brand_001,cmp_travel_newyear,ag_travel_newye_awareness_ctv,cr_ag_travel_newye_awareness_ctv_1,29.9,19.16,16.29,0.22,0.14,16.65,CTV,FireTV,16.7,App,114.0,UK,,,Google AdX,bbc.com,,CTV,1920x1080,Above,,FirstPrice,True,9,7545,21,1
30e16ec2-f2c5-42ee-8fdf-4389a35c232f,2024-11-21T23:04:49,2024-11-21T23:05:24,TDID_B55686D3819943CF,UID2_247d0e3a98b745b28589,partner_3298,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_awareness_video,cr_ag_stream_holid_awareness_video_3,16.55,11.64,9.89,0.19,0.15,10.23,Tablet,Windows,17.1,Chrome,96.0,UK,,,Magnite,,WaPo App,Video,1920x1080,Above,deal_69637,FirstPrice,True,1,5366,23,3
4e2be3c9-b67c-444b-8e5d-4f4320f99989,2024-11-17T10:14:34,2024-11-17T10:14:49,TDID_23D525D5E6EE46DE,UID2_888581f891a0415a97f7,partner_7197,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_1,6.74,5.71,4.85,0.37,0.16,5.38,SmartTV,Android,17.0,App,114.0,CA,,,FreeWheel,,NYT App,Native,1200x627,Below,,SecondPrice,False,12,6947,10,6
0ffc1a4e-8f78-4d36-9d69-76694c73562b,2024-12-07T23:24:05,2024-12-07T23:24:09,TDID_9E1539488D9B4CD4,UID2_55c9e98dc3aa459293e7,partner_5601,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_3,8.29,5.93,5.04,0.43,0.18,5.65,Desktop,Windows,11.4,Firefox,93.0,FR,,,Amazon TAM,,Fox News App,Video,1280x720,Below,,FirstPrice,True,5,8653,23,5
50604a87-e413-454c-a6eb-844f35bef1d4,2024-11-28T00:11:03,2024-11-28T00:11:14,TDID_35C3EADFF8394A58,UID2_3d79d245354b4b5cba6a,partner_7379,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,7.76,5.03,4.28,0.22,0.19,4.69,Mobile,iOS,13.4,Chrome,91.0,CA,,,Amazon TAM,cnn.com,,Native,1200x628,Below,deal_44679,SecondPrice,True,6,8535,0,3
9a2f0cf4-352b-4fa8-b682-74633dabbf8a,2024-11-23T04:09:25,2024-11-23T04:10:22,TDID_EE15393D167C419F,UID2_8250e0abf662483f8568,partner_7640,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_prospecting_native,cr_ag_clean_newyea_prospecting_native_1,7.97,7.43,6.32,0.36,0.13,6.81,SmartTV,Android,15.4,App,116.0,AU,,,PubMatic,cnn.com,,Native,1200x628,Above,,FirstPrice,True,15,3891,4,5
f02a2298-f589-4998-b1ba-067933e923ac,2024-11-23T02:57:05,2024-11-23T02:57:27,TDID_D4F4272B0778482A,UID2_945316d992bd4122994e,partner_2637,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_performance_video,cr_ag_health_enrol_performance_video_2,9.54,7.53,6.4,0.43,0.15,6.98,CTV,Android,10.0,App,90.0,FR,,,SpotX,foxnews.com,,Video,640x360,Above,,FirstPrice,True,15,8457,2,5
de9e07c4-44f7-4afe-b30d-ef26449661a8,2024-11-24T10:28:17,2024-11-24T10:28:56,TDID_46BB4532946143A5,UID2_9fc36c6405b34ae48182,partner_3864,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_awareness_video,cr_ag_flight_holid_awareness_video_1,19.02,13.95,11.86,0.28,0.18,12.32,Mobile,Android,13.9,App,99.0,AU,,,Magnite,weather.com,,Video,640x360,Above,deal_36107,SecondPrice,True,12,6521,10,6
